,StopID,NextRide,Location,Juris,Type_,Direction,Routes,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4
1728,7135.0,,VAN BUREN ST & 45TH AVE,Phoenix,,,,301 N 47TH AVE,Phoenix,AZ,85043.0,3800.0
1729,7136.0,,VAN BUREN ST & 47TH AVE,Phoenix,,,,4720 W VAN BUREN ST,Phoenix,AZ,85043.0,3831.0
1730,7137.0,,VAN BUREN ST & 49TH AVE,Phoenix,,,,4901 W VAN BUREN ST,Phoenix,AZ,85043.0,3840.0
1731,7138.0,,VAN BUREN ST & 51ST AVE,Phoenix,,,,302 N 51ST AVE,Phoenix,AZ,85043.0,2704.0
1732,7139.0,,VAN BUREN ST & 5TH AVE,Phoenix,,,,502 W VAN BUREN ST,Phoenix,AZ,85003.0,1632.0
1733,7140.0,,VAN BUREN ST & 7TH AVE,Phoenix,,,,707 GRAND AVE,Phoenix,AZ,85007.0,2509.0
1734,7142.0,,VAN BUREN ST & I-17 FWY,Phoenix,,,,2300 W VAN BUREN ST,Avondale,AZ,85009.0,4412.0
1735,7148.0,,VAN BUREN ST & 4TH AVE,Phoenix,,,,322 W VAN BUREN ST,Phoenix,AZ,85003.0,1627.0
1736,7164.0,,WASHINGTON ST & 13TH AVE,Phoenix,,,,1400 W WASHINGTON ST,Phoenix,AZ,85007.0,2900.0
1737,7165.0,,WASHINGTON ST & 15TH AVE,Phoenix,,,,1502 W WASHINGTON ST,Phoenix,AZ,85007.0,3210.0
1738,7166.0,,WASHINGTON ST & 1ST AVE,Phoenix,,,,100 W WASHINGTON ST,Phoenix,AZ,85003.0,1805.0
1739,7167.0,,WASHINGTON ST & 5TH AVE,Phoenix,,,,511 W ADAMS ST,Phoenix,AZ,85003.0,1608.0
1740,7168.0,,WASHINGTON ST & 7TH AVE,Phoenix,,,,713 E WASHINGTON ST,Phoenix,AZ,85034.0,
1741,7173.0,,WASHINGTON ST & 3RD AVE,Phoenix,,,,200 W WASHINGTON ST,Phoenix,AZ,85003.0,1611.0
1742,7174.0,,WASHINGTON ST & 10TH AVE,Phoenix,,,,808 W WASHINGTON ST,Phoenix,AZ,85007.0,2922.0
1743,7175.0,,YORKSHIRE DR & 27TH AVE,Phoenix,,,,3010 W YORKSHIRE DR,Cave Creek,AZ,85027.0,3908.0
1744,7176.0,,YORKSHIRE DR & 31ST AVE,Phoenix,,,,3202 W BEHREND DR,Cave Creek,AZ,85027.0,3820.0
1745,7177.0,,YORKSHIRE DR & 33RD AVE,Phoenix,,,,3307 W PIUTE AVE,Cave Creek,AZ,85027.0,3819.0
1746,7470.0,,75TH AVE -- DURANGO ST & LOWER BUCKEYE RD,Phoenix,,,,2225 S 75TH AVE,Phoenix,AZ,85043.0,7410.0
1747,7471.0,,19TH AVE & SOUTHERN AVE,Phoenix,,,,5850 S 19TH AVE,Phoenix,AZ,85041.0,4618.0
1748,7472.0,,19TH AVE & VINEYARD RD,Phoenix,,,,6634 S 18TH LN,Phoenix,AZ,85041.0,5845.0
1749,7473.0,,19TH AVE & FREMONT RD,Phoenix,,,,1848 W FREMONT RD,Phoenix,AZ,85041.0,6641.0
1750,7474.0,,19TH AVE & BASELINE RD,Phoenix,,,,1844 W BASELINE RD,Phoenix,AZ,85041.0,6902.0
1751,7480.0,,BUCKEYE RD & 71ST AVE,Phoenix,,,,1602 S 67TH AVE,Phoenix,AZ,85043.0,7700.0
1752,7481.0,,BUCKEYE RD & 69TH AVE,Phoenix,,,,6913 W BUCKEYE RD,Phoenix,AZ,85043.0,4305.0
1753,7482.0,,19TH AVE & SOUTHERN AVE,Phoenix,,,,1915 W SOUTHERN AVE,Phoenix,AZ,85041.0,4624.0
1754,7484.0,,19TH AVE & SUNLAND AVE,Phoenix,,,,5405 S 19TH AVE,Phoenix,AZ,85041.0,3836.0
1755,7485.0,,19TH AVE & ROESER RD,Phoenix,,,,1848 W ROESER RD,Phoenix,AZ,85041.0,3822.0
1756,7486.0,,19TH AVE & CHIPMAN RD,Phoenix,,,,1846 W CHIPMAN RD,Phoenix,AZ,85041.0,2216.0
1757,7487.0,,19TH AVE & BROADWAY RD,Phoenix,,,,4303 S 19TH AVE,Phoenix,AZ,85041.0,1300.0
1758,7488.0,,19TH AVE & BUCKEYE RD,Phoenix,,,,1828 W BUCKEYE RD,Phoenix,AZ,85007.0,3523.0
1759,7489.0,,19TH AVE & GRANT ST,Phoenix,,,,1842 W GRANT ST,Phoenix,AZ,85007.0,3320.0
1760,7490.0,,19TH AVE & BUCHANAN ST,Phoenix,,,,520 S 19TH AVE,Avondale,AZ,85009.0,5955.0
1761,7491.0,,19TH AVE & GRANT ST,Phoenix,,,,1826 W SHERMAN ST,Phoenix,AZ,85007.0,3308.0
1762,7492.0,,19TH AVE & BUCKEYE RD,Phoenix,,,,1901 W BUCKEYE RD,Avondale,AZ,85009.0,5938.0
1763,7494.0,,19TH AVE & BROADWAY RD,Phoenix,,,,1855 W BROADWAY RD,Phoenix,AZ,85041.0,2231.0
1764,7495.0,,BUCKEYE RD & 67TH AVE,Phoenix,,,,6710 W BUCKEYE RD,Phoenix,AZ,85043.0,4408.0
1765,7496.0,,19TH AVE & HIDALGO AVE,Phoenix,,,,1838 W PECAN RD,Phoenix,AZ,85041.0,4604.0
1766,7498.0,,19TH AVE & ROMLEY AVE,Phoenix,,,,1902 W ROESER RD,Phoenix,AZ,85041.0,3736.0
1767,7499.0,,VAN BUREN ST & 64TH DR,Phoenix,,,,6434 W VAN BUREN ST,Phoenix,AZ,85043.0,5018.0
1768,7500.0,,DEER VALLEY RD & 12TH AVE,Phoenix,,,,21639 N 12TH AVE,Cave Creek,AZ,85027.0,2817.0
1769,7501.0,,DEER VALLEY RD & 9TH AVE,Phoenix,,,,811 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2120.0
1770,7502.0,,DEER VALLEY RD & 7TH AVE,Phoenix,,,,635 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2141.0
1771,7503.0,,DEER VALLEY RD & 7TH AVE,Phoenix,,,,702 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2152.0
1772,7504.0,,DEER VALLEY RD & 9TH AVE,Phoenix,,,,702 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2152.0
1773,7505.0,,DEER VALLEY RD & 12TH AVE,Phoenix,,,,702 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2152.0
1774,7506.0,,DEER VALLEY RD & 15TH LN,Phoenix,,,,1550 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2121.0
1775,7507.0,,19TH AVE & LONE CACTUS DR,Phoenix,,,,21111 N 19TH AVE,Cave Creek,AZ,85027.0,2708.0
1776,7508.0,,VAN BUREN ST & 52ND AVE,Phoenix,,,,302 N 52ND AVE,Phoenix,AZ,85043.0,2723.0
1777,7509.0,,VAN BUREN ST & 55TH AVE,Phoenix,,,,777 N 59TH AVE,Phoenix,AZ,85043.0,2578.0
1778,7510.0,,VAN BUREN ST & 57TH DR,Phoenix,,,,777 N 59TH AVE,Phoenix,AZ,85043.0,2578.0
1779,7511.0,,VAN BUREN ST & 59TH AVE,Phoenix,,,,224 S 59TH AVE,Phoenix,AZ,85043.0,3507.0
1780,7513.0,,VAN BUREN ST & 63RD AVE,Phoenix,,,,6246 W VAN BUREN ST,Phoenix,AZ,85043.0,3521.0
1781,7514.0,,BUCKEYE RD & 65TH AVE,Phoenix,,,,1032 S 65TH AVE,Phoenix,AZ,85043.0,4406.0
1782,7515.0,,METRO PKWY & 27TH AVE,Phoenix,,,,10402 N BLACK CANYON HWY,Glendale,AZ,85051.0,1506.0
1783,7516.0,,67TH AVE & GRANT ST,Phoenix,,,,710 S 67TH AVE,Phoenix,AZ,85043.0,4414.0
1784,7517.0,,19TH AVE & ALTA VISTA RD,Phoenix,,,,6428 S 19TH PL,Phoenix,AZ,85042.0,4573.0
1785,7520.0,,VAN BUREN ST & 67TH AVE,Phoenix,,,,6639 W VAN BUREN ST,Phoenix,AZ,85043.0,5031.0
1786,7521.0,,VAN BUREN ST & 64TH DR,Phoenix,,,,6425 W VAN BUREN ST,Phoenix,AZ,85043.0,5059.0
1787,7522.0,,VAN BUREN ST & 63RD AVE,Phoenix,,,,6237 W VAN BUREN ST,Phoenix,AZ,85043.0,3522.0
1788,7524.0,,VAN BUREN ST & 59TH AVE,Phoenix,,,,5825 W VAN BUREN ST,Phoenix,AZ,85043.0,3607.0
1789,7525.0,,VAN BUREN ST & 57TH DR,Phoenix,,,,5701 W VAN BUREN ST,Phoenix,AZ,85043.0,3602.0
1790,7526.0,,VAN BUREN ST & 55TH AVE,Phoenix,,,,5333 W VAN BUREN ST,Phoenix,AZ,85043.0,3724.0
1791,7527.0,,VAN BUREN ST & 52ND AVE,Phoenix,,,,5146 W MONROE ST,Phoenix,AZ,85043.0,2728.0
1792,7528.0,,VAN BUREN ST & 61ST AVE,Phoenix,,,,6202 W VAN BUREN ST,Phoenix,AZ,85043.0,3521.0
1793,1147.0,,CACTUS RD & 21ST AVE,Phoenix,,,,2015 W CACTUS RD,Glendale,AZ,85029.0,2788.0
1794,1148.0,,CACTUS RD & 23RD AVE,Phoenix,,,,2226 W SHAW BUTTE DR,Glendale,AZ,85029.0,3562.0
1795,1149.0,,CACTUS RD & 28TH DR,Phoenix,,,,12033 N 28TH DR,Glendale,AZ,85029.0,3304.0
1796,1150.0,,CACTUS RD & 31ST AVE,Phoenix,,,,3039 W CACTUS RD,Glendale,AZ,85029.0,2348.0
1797,1151.0,,CACTUS RD & 33RD AVE,Phoenix,,,,3227 W CACTUS RD,Glendale,AZ,85029.0,2355.0
1798,1152.0,,CACTUS RD & 35TH AVE,Phoenix,,,,3433 W CACTUS RD,Glendale,AZ,85029.0,2223.0
1799,1153.0,,CACTUS RD & 39TH AVE,Phoenix,,,,3837 W WETHERSFIELD RD,Glendale,AZ,85029.0,2032.0
1800,1154.0,,CACTUS RD & 41ST AVE,Phoenix,,,,4020 W DESERT HILLS DR,Glendale,AZ,85029.0,2921.0
1801,1155.0,,WB DEER VALLEY RD FS 3RD AVE,Phoenix,,,,142 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2134.0
1802,1156.0,,CACTUS RD & 43RD AVE,Phoenix,,,,4221 W CACTUS RD,Glendale,AZ,85029.0,2925.0
1803,1157.0,,CACTUS RD & 45TH LN,Phoenix,,,,4536 W SHAW BUTTE DR,Avenue B and C,AZ,85304.0,3036.0
1804,1158.0,,CACTUS RD & 47TH AVE,Phoenix,,,,12050 N 46TH LN,Avenue B and C,AZ,85304.0,3012.0
1805,1159.0,,CACTUS RD & 49TH AVE,Phoenix,,,,4838 W DESERT HILLS DR,Avenue B and C,AZ,85304.0,2942.0
1806,1160.0,,CACTUS RD & 51ST AVE,Phoenix,,,,5060 W CACTUS RD,Avenue B and C,AZ,85304.0,2237.0
1807,1161.0,,CACTUS RD & 25TH AVE,Phoenix,,,,12201 N 25TH AVE,Glendale,AZ,85029.0,2530.0
1808,1162.0,,CAMELBACK RD & 47TH AVE,Phoenix,,,,4600 W CAMELBACK RD,Peoria,AZ,85301.0,7609.0
1809,1163.0,,CAMELBACK RD & 11TH AVE,Phoenix,,,,921 W CAMELBACK RD,Phoenix,AZ,85013.0,2208.0
1810,1164.0,,CAMELBACK RD & 15TH AVE,Phoenix,,,,1333 W CAMELBACK RD,Phoenix,AZ,85013.0,2106.0
1811,1165.0,,CAMELBACK RD & 17TH AVE,Phoenix,,,,1615 W CAMELBACK RD,Paradise Valley,AZ,85015.0,3526.0
1812,1166.0,,CAMELBACK RD & 19TH AVE,Phoenix,,,,5013 N 19TH AVE,Paradise Valley,AZ,85015.0,3202.0
1813,1167.0,,CAMELBACK RD & 21ST AVE,Phoenix,,,,2031 W CAMELBACK RD,Paradise Valley,AZ,85015.0,3442.0
1814,1168.0,,CAMELBACK RD & 23RD AVE,Phoenix,,,,2223 W CAMELBACK RD,Paradise Valley,AZ,85015.0,3446.0
1815,1169.0,,CAMELBACK RD & 27TH AVE,Phoenix,,,,2631 W CAMELBACK RD,Phoenix,AZ,85017.0,3211.0
1816,1170.0,,CAMELBACK RD & 31ST AVE,Phoenix,,,,3049 W CAMELBACK RD,Phoenix,AZ,85017.0,3341.0
1817,1171.0,,CAMELBACK RD & 33RD AVE,Phoenix,,,,3235 W CAMELBACK RD,Phoenix,AZ,85017.0,3029.0
1818,1172.0,,CAMELBACK RD & 35TH AVE,Phoenix,,,,3433 W CAMELBACK RD,Phoenix,AZ,85017.0,3033.0
1819,1173.0,,CAMELBACK RD & 37TH AVE,Phoenix,,,,3641 W CAMELBACK RD,Phoenix,AZ,85019.0,2752.0
1820,1174.0,,CAMELBACK RD & 39TH AVE,Phoenix,,,,3839 W CAMELBACK RD,Phoenix,AZ,85019.0,2512.0
1821,1175.0,,CAMELBACK RD & 3RD AVE,Phoenix,,,,102 W MARIPOSA ST,Phoenix,AZ,85013.0,2560.0
1822,1176.0,,CAMELBACK RD & 45TH AVE,Phoenix,,,,4450 W CAMELBACK RD,Peoria,AZ,85301.0,7607.0
1823,1183.0,,CAMELBACK RD & 63RD AVE,Phoenix,,,,4847 N 63RD AVE,Cave Creek,AZ,85033.0,1626.0
1824,1239.0,,DUNLAP AVE & 25TH AVE,Phoenix,,,,2423 W DUNLAP AVE,Phoenix,AZ,85021.0,2830.0
1825,1184.0,,CAMELBACK RD & 7TH AVE,Phoenix,,,,540 W MARIPOSA ST,Phoenix,AZ,85013.0,2528.0
1826,1185.0,,CAMELBACK RD & I-17 FWY,Phoenix,,,,2425 W CAMELBACK RD,Paradise Valley,AZ,85015.0,3420.0
1827,1186.0,,CAMELBACK RD & 43RD AVE,Phoenix,,,,4250 W CAMELBACK RD,Phoenix,AZ,85019.0,2861.0
1828,1187.0,,CAMELBACK RD & 40TH AVE,Phoenix,,,,4075 W CAMELBACK RD,Phoenix,AZ,85019.0,2856.0
1829,1188.0,,CAMELBACK RD & 29TH AVE,Phoenix,,,,2901 W CAMELBACK RD,Phoenix,AZ,85017.0,
1830,1198.0,,EB DEER VALLEY RD FS 3RD AVE,Phoenix,,,,225 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2126.0
1831,1203.0,,EB DEER VALLEY FS CENTRAL AVE,Phoenix,,,,142 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2134.0
1832,1223.0,,CHERYL DR & 33RD AVE,Phoenix,,,,3232 W BROWN ST,Glendale,AZ,85051.0,1273.0
1833,1224.0,,CHERYL DR -- 32ND LN & 31ST AVE,Phoenix,,,,9828 N 31ST AVE,Glendale,AZ,85051.0,2517.0
1834,1226.0,,COUNTRY GABLES DR & 31ST AVE,Phoenix,,,,14824 N 30TH DR,Phoenix,AZ,85053.0,4804.0
1835,1227.0,,SB 7TH ST FS DEER VALLEY RD,Phoenix,,,,21850 N 7TH ST,Phoenix,AZ,85024.0,5620.0
1836,1228.0,,SB 7TH ST FS LONE CACTUS DR,Phoenix,,,,20871 N 8TH ST,Phoenix,AZ,85024.0,4144.0
1837,1229.0,,DOBBINS RD & 10TH AVE,Phoenix,,,,915 W DOBBINS RD,Phoenix,AZ,85041.0,8309.0
1838,1230.0,,DOBBINS RD & 15TH AVE,Phoenix,,,,9247 S 15TH AVE,Phoenix,AZ,85041.0,8609.0
1839,1231.0,,DOBBINS RD & MONTEZUMA ST,Phoenix,,,,343 W DOBBINS RD,Phoenix,AZ,85041.0,8533.0
1840,1232.0,,DUNLAP AVE & 2ND DR,Phoenix,,,,35 W DUNLAP AVE,Phoenix,AZ,85021.0,3523.0
1841,1233.0,,SB 7TH ST FS ROSE GARDEN LN,Phoenix,,,,735 E POTTER DR,Phoenix,AZ,85024.0,4156.0
1842,1234.0,,DUNLAP AVE & 11TH AVE,Phoenix,,,,1001 W MISSION LN,Phoenix,AZ,85021.0,3142.0
1843,1235.0,,DUNLAP AVE & 15TH AVE,Phoenix,,,,1327 W DUNLAP AVE,Phoenix,AZ,85021.0,2949.0
1844,1236.0,,DUNLAP AVE & 17TH AVE,Phoenix,,,,8942 N 15TH LN,Phoenix,AZ,85021.0,4372.0
1845,1237.0,,DUNLAP AVE & 19TH AVE,Phoenix,,,,1855 W DUNLAP AVE,Phoenix,AZ,85021.0,2942.0
1846,1304.0,,FILLMORE ST & 6TH AVE,Phoenix,,,,385 N 6TH AVE,Phoenix,AZ,85003.0,1509.0
1847,1238.0,,DUNLAP AVE & 23RD AVE,Phoenix,,,,7045 N 7TH ST,Phoenix,AZ,85020.0,5346.0
1848,1240.0,,DUNLAP AVE & 31ST AVE,Phoenix,,,,8845 N 31ST AVE,Glendale,AZ,85051.0,3927.0
1849,1241.0,,SB 7TH ST FS IRMA LN,Phoenix,,,,701 E IRMA LN,Phoenix,AZ,85024.0,4100.0
1850,1242.0,,DUNLAP AVE & 35TH AVE,Phoenix,,,,3437 W DUNLAP AVE,Glendale,AZ,85051.0,5332.0
1851,1243.0,,DUNLAP AVE & 37TH AVE,Phoenix,,,,3639 W DUNLAP AVE,Glendale,AZ,85051.0,5305.0
1852,1244.0,,DUNLAP AVE & 39TH AVE,Phoenix,,,,3833 W DUNLAP AVE,Glendale,AZ,85051.0,3767.0
1853,1245.0,,DUNLAP AVE & 43RD AVE,Phoenix,,,,4247 W DUNLAP AVE,Glendale,AZ,85051.0,3689.0
1854,1246.0,,DUNLAP AVE & 7TH AVE,Phoenix,,,,505 W DUNLAP AVE,Phoenix,AZ,85021.0,3559.0
1855,1247.0,,DUNLAP AVE & I-17 FWY,Phoenix,,,,8941 N BLACK CANYON HWY,Phoenix,AZ,85021.0,4153.0
1856,1248.0,,DUNLAP AVE & CORTEZ HS ENTRANCE,Phoenix,,,,3237 W DUNLAP AVE,Glendale,AZ,85051.0,3430.0
1857,1249.0,,DUNLAP AVE & 21ST AVE,Phoenix,,,,1939 W DUNLAP AVE,Phoenix,AZ,85021.0,2983.0
1858,1250.0,,SB 7TH ST FS BEARDSLEY RD,Phoenix,,,,19830 N 7TH ST,Phoenix,AZ,85024.0,1688.0
1859,1251.0,,SB 7TH ST FS BEHREND DR,Phoenix,,,,19637 N 6TH PL,Phoenix,AZ,85024.0,1618.0
1860,1252.0,,SB 7TH ST FS UTOPIA DR,Phoenix,,,,19241 N 6TH ST,Phoenix,AZ,85024.0,2236.0
1861,1253.0,,DUNLAP AVE & 28TH AVE,Phoenix,,,,8846 N 28TH AVE,Glendale,AZ,85051.0,4021.0
1862,1254.0,,SB 7TH ST FS WESTCOTT DR,Phoenix,,,,556 E SACK DR,Phoenix,AZ,85024.0,2217.0
1863,1255.0,,DUNLAP AVE & 42ND AVE,Phoenix,,,,8856 N 42ND AVE,Glendale,AZ,85051.0,3606.0
1864,1271.0,,ELLIOT RD & 48TH ST,Phoenix,,,,4745 E ELLIOT RD,Chandler,AZ,85044.0,1631.0
1865,1302.0,,FILLMORE ST & 3RD AVE,Phoenix,,,,391 N 3RD AVE,Phoenix,AZ,85003.0,1520.0
1866,1305.0,,FILLMORE ST & CENTRAL AVE,Phoenix,,,,367 N 1ST AVE,Phoenix,AZ,85003.0,1512.0
1867,1306.0,,FILLMORE ST & 4TH AVE,Phoenix,,,,355 N 5TH AVE,Phoenix,AZ,85003.0,1507.0
1868,1311.0,,GLENDALE AVE & 11TH AVE,Phoenix,,,,6845 N 11TH AVE,Phoenix,AZ,85013.0,1017.0
1869,1312.0,,GLENDALE AVE & 15TH AVE,Phoenix,,,,5235 N 19TH AVE,Paradise Valley,AZ,85015.0,2902.0
1870,1314.0,,GLENDALE AVE & 17TH DR,Phoenix,,,,1717 W GLENDALE AVE,Phoenix,AZ,85021.0,8861.0
1871,1315.0,,GLENDALE AVE & 19TH AVE,Phoenix,,,,1849 W GLENDALE AVE,Phoenix,AZ,85021.0,8540.0
1872,1316.0,,GLENDALE AVE & 21ST AVE,Phoenix,,,,2045 W GLENDALE AVE,Phoenix,AZ,85021.0,7841.0
1873,1317.0,,GLENDALE AVE & 23RD AVE,Phoenix,,,,2217 W GLENDALE AVE,Phoenix,AZ,85021.0,7729.0
1874,1318.0,,GLENDALE AVE & 27TH AVE,Phoenix,,,,2651 W GLENDALE AVE,Glendale,AZ,85051.0,6715.0
1875,1319.0,,GLENDALE AVE & 29TH DR,Phoenix,,,,2901 W GLENDALE AVE,Glendale,AZ,85051.0,8432.0
1876,1320.0,,GLENDALE AVE & 31ST AVE,Phoenix,,,,3039 W GLENDALE AVE,Glendale,AZ,85051.0,8434.0
1877,1321.0,,GLENDALE AVE & 33RD AVE,Phoenix,,,,3231 W GLENDALE AVE,Glendale,AZ,85051.0,8356.0
1878,1322.0,,GLENDALE AVE & 35TH AVE,Phoenix,,,,6815 N 35TH AVE,Phoenix,AZ,85017.0,
1879,1323.0,,GLENDALE AVE & 39TH AVE,Phoenix,,,,3855 W GLENDALE AVE,Glendale,AZ,85051.0,8233.0
1880,1324.0,,GLENDALE AVE & 3RD AVE,Phoenix,,,,145 W GLENDALE AVE,Phoenix,AZ,85021.0,8722.0
1881,1325.0,,GLENDALE AVE & 41ST AVE,Phoenix,,,,4141 W GLENDALE AVE,Glendale,AZ,85051.0,8189.0
1882,1326.0,,GLENDALE AVE & 43RD AVE,Phoenix,,,,4239 W GLENDALE AVE,Glendale,AZ,85051.0,8137.0
1883,1342.0,,GLENDALE AVE & 7TH AVE,Phoenix,,,,555 W GLENDALE AVE,Phoenix,AZ,85021.0,8763.0
1884,1345.0,,GLENDALE AVE & I-17 FWY,Phoenix,,,,2401 W GLENDALE AVE,Phoenix,AZ,85021.0,7677.0
1885,1352.0,,WB LOWER BUCKEYE RD FS 71ST AVE,Phoenix,,,,7105 W PRESTON LN,Phoenix,AZ,85043.0,7500.0
1886,1353.0,,GLENDALE AVE & 37TH AVE,Phoenix,,,,3715 W GLENDALE AVE,Glendale,AZ,85051.0,8231.0
1887,1359.0,,WB LOWER BUCKEYE RD FS 75TH AVE,Phoenix,,,,7510 W LOWER BUCKEYE RD,Phoenix,AZ,85043.0,3424.0
1888,1360.0,,NB 12TH ST NS JEFFERSON ST,Phoenix,,,,1201 E JEFFERSON ST,Phoenix,AZ,85034.0,2300.0
1889,1361.0,,NB 51ST AVE FS LOWER BUCKEYE RD,Phoenix,,,,5040 W LOWER BUCKEYE RD,Phoenix,AZ,85043.0,
1890,1362.0,,NB 51ST AVE FS WATKINS ST,Phoenix,,,,2300 S 51ST AVE,Phoenix,AZ,85043.0,8008.0
1891,1363.0,,NB 51ST AVE FS MOHAVE ST,Phoenix,,,,4750 W MOHAVE ST,Phoenix,AZ,85043.0,8305.0
1892,1364.0,,NB 51ST AVE FS BUCKEYE RD,Phoenix,,,,5120 W BUCKEYE RD,Phoenix,AZ,85043.0,4713.0
1893,1365.0,,NB 51ST AVE FS HADLEY ST,Phoenix,,,,802 S 51ST AVE,Phoenix,AZ,85043.0,4708.0
1894,1366.0,,NB 51ST AVE FS MADISON ST,Phoenix,,,,25 S 51ST AVE,Phoenix,AZ,85043.0,3711.0
1895,1367.0,,SB 51ST AVE FS VAN BUREN ST,Phoenix,,,,222 N 51ST AVE,Phoenix,AZ,85043.0,
1896,1368.0,,SB 51ST AVE FS MADISON ST,Phoenix,,,,5145 W MADISON ST,Phoenix,AZ,85043.0,3706.0
1897,1369.0,,SB 51ST AVE FS HADLEY ST,Phoenix,,,,802 S 51ST AVE,Phoenix,AZ,85043.0,4708.0
1898,1370.0,,SB 51ST AVE FS BUCKEYE RD,Phoenix,,,,5107 W BUCKEYE RD,Phoenix,AZ,85043.0,4717.0
1899,1371.0,,SB 51ST AVE FS MOHAVE ST,Phoenix,,,,1832 S 51ST AVE,Phoenix,AZ,85043.0,8031.0
1900,1372.0,,SB 51ST AVE FS WATKINS ST,Phoenix,,,,5041 W WATKINS ST,Phoenix,AZ,85043.0,7637.0
1901,1374.0,,SB 51ST AVE FS LOWER BUCKEYE RD,Phoenix,,,,2830 S 51ST AVE,Phoenix,AZ,85043.0,8004.0
1902,1375.0,,WB W DEER VALLEY RD FS N 19TH AVE,Phoenix,,,,1920 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2019.0
1903,1376.0,,DESERT BOTANICAL GARDEN,Phoenix,,,,1201 N GALVIN PKWY,Tempe,AZ,85008.0,3437.0
1904,1378.0,,NB N 19TH AVE FS W JEFFERSON ST,Phoenix,,,,1905 W WASHINGTON ST,Avondale,AZ,85009.0,5274.0
1905,1379.0,,NB 75TH AVE NS LOWER BUCKEYE RD,Phoenix,,,,7435 W LOWER BUCKEYE RD,Phoenix,AZ,85043.0,7636.0
1906,1380.0,,NB 75TH AVE FS DURANGO ST,Phoenix,,,,2225 S 75TH AVE,Phoenix,AZ,85043.0,7410.0
1907,1381.0,,NB 75TH AVE FS BUCKEYE RD,Phoenix,,,,1001 S 75TH AVE,Phoenix,AZ,85043.0,4101.0
1908,1382.0,,NB 75TH AVE FS SHERMAN ST,Phoenix,,,,801 S 75TH AVE,Phoenix,AZ,85043.0,4108.0
1909,1383.0,,NB 75TH AVE FS WASHINGTON ST,Phoenix,,,,7501 W WASHINGTON ST,Peoria,AZ,85353.0,3100.0
1910,1396.0,,HATCHER RD & 3RD DR,Phoenix,,,,321 W HATCHER RD,Phoenix,AZ,85021.0,2400.0
1911,1397.0,,HATCHER RD & 11TH AVE,Phoenix,,,,1049 W HATCHER RD,Phoenix,AZ,85021.0,3043.0
1912,1398.0,,HATCHER RD & 15TH AVE,Phoenix,,,,1421 W HATCHER RD,Phoenix,AZ,85021.0,3049.0
1913,1399.0,,HATCHER RD & 7TH AVE,Phoenix,,,,649 W HATCHER RD,Phoenix,AZ,85021.0,2459.0
1914,1401.0,,INDIAN SCHOOL RD & 5TH AVE,Phoenix,,,,3848 N 3RD AVE,Phoenix,AZ,85013.0,3452.0
1915,1402.0,,INDIAN SCHOOL RD & 11TH AVE,Phoenix,,,,1013 W INDIAN SCHOOL RD,Phoenix,AZ,85013.0,3168.0
1916,1403.0,,INDIAN SCHOOL RD & 15TH AVE,Phoenix,,,,1423 W INDIAN SCHOOL RD,Phoenix,AZ,85013.0,3111.0
1917,1404.0,,INDIAN SCHOOL RD & 19TH AVE,Phoenix,,,,1825 W INDIAN SCHOOL RD,Paradise Valley,AZ,85015.0,5265.0
1918,1405.0,,INDIAN SCHOOL RD & 23RD AVE,Phoenix,,,,2229 W INDIAN SCHOOL RD,Paradise Valley,AZ,85015.0,4911.0
1919,1406.0,,INDIAN SCHOOL RD & 27TH AVE,Phoenix,,,,2627 W INDIAN SCHOOL RD,Phoenix,AZ,85017.0,4304.0
1920,1407.0,,INDIAN SCHOOL RD & 31ST AVE,Phoenix,,,,3053 W INDIAN SCHOOL RD,Phoenix,AZ,85017.0,4169.0
1921,1408.0,,INDIAN SCHOOL RD & 33RD AVE,Phoenix,,,,4029 N 33RD AVE,Phoenix,AZ,85017.0,4511.0
1922,1409.0,,INDIAN SCHOOL RD & 38TH AVE,Phoenix,,,,3721 W INDIAN SCHOOL RD,Phoenix,AZ,85019.0,3517.0
1923,1410.0,,INDIAN SCHOOL RD & 39TH AVE,Phoenix,,,,3857 W INDIAN SCHOOL RD,Phoenix,AZ,85019.0,3519.0
1924,1411.0,,INDIAN SCHOOL RD & 3RD AVE,Phoenix,,,,225 W INDIAN SCHOOL RD,Phoenix,AZ,85013.0,3203.0
1925,1412.0,,INDIAN SCHOOL RD & 43RD AVE,Phoenix,,,,4249 W INDIAN SCHOOL RD,Phoenix,AZ,85019.0,3318.0
1926,1413.0,,INDIAN SCHOOL RD & 45TH AVE,Phoenix,,,,4449 W INDIAN SCHOOL RD,Glendale,AZ,85031.0,2917.0
1927,1414.0,,INDIAN SCHOOL RD & 47TH AVE,Phoenix,,,,4641 W INDIAN SCHOOL RD,Glendale,AZ,85031.0,2821.0
